# 総務省統計局「小売物価統計調査」（動向編）2025年 都市別年平均価格を都道府県単位に平均化 / beefPrice
01,2025,908.7
02,2025,944.5
03,2025,989.0
04,2025,815.0
05,2025,1132.0
06,2025,725.0
07,2025,722.0
08,2025,868.5
09,2025,904.0
10,2025,861.0
11,2025,907.0
12,2025,890.0
13,2025,916.5
14,2025,953.8
15,2025,1064.0
16,2025,779.0
17,2025,808.0
18,2025,649.0
19,2025,837.0
20,2025,891.5
21,2025,1112.0
22,2025,859.7
23,2025,958.5
24,2025,871.0
25,2025,822.0
26,2025,790.0
27,2025,783.8
28,2025,854.0
29,2025,828.0
30,2025,741.0
31,2025,1076.0
32,2025,1010.0
33,2025,852.0
34,2025,785.0
35,2025,947.0
36,2025,939.0
37,2025,782.0
38,2025,794.0
39,2025,913.0
40,2025,767.0
41,2025,833.0
42,2025,1117.5
43,2025,720.0
44,2025,1036.0
45,2025,610.0
46,2025,1116.0
47,2025,1145.0
